file,sha256,bytes,lines,owner,role,unsafe_sites,allocation_copy_sites,global_or_discovery_sites,reachability,contracts,lifetime,cost,review_status,disposition,evidence
packages/com.motu.runtime/Editor/NoiseBenchmark.cs.meta,273ff8be096e15165277816eefd522092503993ceebd3476115f221af9264917,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Editor/OceanBuoyancyEditor.cs,edd9419aeceaaf622c2d85a290d6e8eacbee6d118911e544dd188f26dae5403a,3720,70,com.motu.runtime,editor,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Editor/OceanBuoyancyEditor.cs.meta,f14aab44f614d2fae404849f9fbeffdbed2d714690d13aabb558860ca47102c1,59,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Editor/OceanHullSprayEditor.cs,473910d0ab0ea44e280579a2bd7de528680794ae04b38a9b19e73bdea089457e,1339,32,com.motu.runtime,editor,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Editor/OceanHullSprayEditor.cs.meta,8661a54c40823faed3e49d869bf99611f93db6d12bc27765a5cd67ee27916ca4,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Editor/ShipDeckWaveClampSetup.cs,4c53958c7197fa03b7116cec98cb221d59270e52fb2726292cca76ebab61414a,4355,79,com.motu.runtime,editor,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Editor/ShipDeckWaveClampSetup.cs.meta,d5d8e0841e756ead861660047e4d3cb427e92efd8ced98592017d5074801a60f,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Editor/ShipSprayLoopBuilder.cs,6cf8b603b9d7c920333c9f28370a30e24932d6460adda745b1f1967bc10eadc9,8115,157,com.motu.runtime,editor,0,3,0,,,,,pending,investigate,
packages/com.motu.runtime/Editor/ShipSprayLoopBuilder.cs.meta,fd077ef14e5852bcc51bb7dcd8a282299e74d9308b96ab15d15fd1cdbab7ab95,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Editor/ShipWaterlineTextureBuilder.cs,c99b898aabe3baa4f5986aff65c2a1136191794ccc0d727cd763b92b4a63b092,13704,266,com.motu.runtime,editor,0,3,0,,,,,pending,investigate,
packages/com.motu.runtime/Editor/ShipWaterlineTextureBuilder.cs.meta,a3656e74558a2d5e7124bf5b1f9cf8ebb8c056d1643349b2d8f3ecbd49fe95fa,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Editor/ShipWaterlineTextureWindow.cs,10d85d6d62c3e3cd1e6fd45b9481e5c7e4ed7737f66592ee18933f32fdccf425,13640,235,com.motu.runtime,editor,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Editor/ShipWaterlineTextureWindow.cs.meta,b13bb9622c7ae750724a3ccbf13f09036ba257948d9a9287d762cdd2bfbbe718,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Editor/ShipWaveTextureWindow.cs,1d63ab8f3540a9691f2817cd211bf40009560798e939aa060cf708e0f7bce1f6,3473,68,com.motu.runtime,editor,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Editor/ShipWaveTextureWindow.cs.meta,cf1b250415185a404469309bbcb7fa1e3a4064fa4627ec767d1d091b9752d293,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Editor/SingleIslandEditor.cs,611d74e481245a829587da085fa5d850d58874a91ec3f227ee6f11bfd9226769,899,21,com.motu.runtime,editor,0,0,0,SingleIsland -> IslandGenerator -> worker/installer; Inspector and world callers retained.,Main-thread Unity facade; snapshots request settings; busy requests return false; no implicit single-island camera/environment.,Generator cancels in-flight preparation and releases installed runtime; native work returns before disposal.,See measurement/evidence; no unmeasured speed claim.,reviewed,simplify/host integration,HostIntegrationTests; RuntimeContractsTests; clean consumer player.
packages/com.motu.runtime/Editor/SingleIslandEditor.cs.meta,765569625d27bbf0c91c0092bcb776fbcc78c754eaa856f36b256eef579790ca,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/LICENSE.md,5802b1398180bcf01fe70321b318a6e46d3a3e8d28d1b9b577dae2219ee9c5ee,201,4,com.motu.runtime,documentation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/LICENSE.md.meta,023c71bc40b26088c8fccf214d940d565206439eee49e73af6860c38e5862f3c,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/README.md,a6ac363a2be037b8646b1fab042de8640ac1a9e33bcdd398738b7d4beac2db29,6776,123,com.motu.runtime,documentation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/README.md.meta,9ea71fd7e2fec4241da197ab6d9699fddc31d55b85e2ebe65197bdd71a6d2c38,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime.meta,3a6f7ddb1faa39cfde68a48f4774294628ee5724ce58bec21d768b4c314e827d,169,8,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/AssemblyInfo.cs,3f29260879359a34eea05fb29257c21ac6583fc513bdd824f1d7a38d601ab44d,459,11,com.motu.runtime,implementation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/AssemblyInfo.cs.meta,43463cc9c126d4cbca1cc1a4e4b27dbf718f35a39214f607d1086b3942653d6f,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Gameplay.meta,a70b40e149db2b40834d2bb72425ccfc94fc56d25c3c2f7a481ad6aa9bc62dc3,169,8,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Gameplay/OceanBuoyancy.cs,890dbf4ca0b62631fa239c1ef6ea03e2ed5a05881eef14856bec4b2d616cb029,10026,200,com.motu.runtime,implementation,0,0,1,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Gameplay/OceanBuoyancy.cs.meta,828d92d531a4211242ce6aad96e2561cc969256fd7db440b4610edfc7a2db6ef,59,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Interop.meta,ce7cf3f226424fa5ba51b3e4a22d07cb8b731d0eb7edd07c984d21fa706a3c46,169,8,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Interop/CaveNative.cs,5899306d58d5ad8fbfa5c3f4d11f44abba5c782b002370a86fe3907383ad3077,7644,148,com.motu.runtime,implementation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Interop/CaveNative.cs.meta,46f9216b1b98d7c7d0a9e7f986a0ad465660e340d21eee86875e1a50a080efcf,59,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Interop/CavePreparation.cs,36613785524f7a402e4915238c340338d872038e1cb0ea2c8b2d9bf7a3597fe3,8731,144,com.motu.runtime,implementation,0,2,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Interop/CavePreparation.cs.meta,6393f49ebc0350c56e3d17d98616f3127802f86a13b3da343e03e15408773202,59,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Interop/IslandMeshInterop.cs,2271960b81ae118a5b20d39f09fc77bbb7ee163521f0c02dc46f8acf46a40e01,11573,305,com.motu.runtime,implementation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Interop/IslandMeshInterop.cs.meta,8c58a4326007f377ec005880eea7b222c910c79c4e2a8919ad631fc4a208dd47,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Interop/MaterialPreparation.cs,7f6c8207be43582644da350dcefc0e80a7ca5a59052f99f34797bddf12024e21,6656,159,com.motu.runtime,implementation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Interop/MaterialPreparation.cs.meta,908292fd71ddf3adbdbec3f3a0be865ce8681e2a6c425b89019c27c5354752be,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Interop/MotuNative.cs,b07747f847ea8116fcce18f1323a5e1a0e8f7852713b128ffcf62d917b21ce00,19253,536,com.motu.runtime,implementation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Interop/MotuNative.cs.meta,a3b3c6f45ac8f53885931a42dee7524d3df6aeebcb78138e4c92d162accafd92,59,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Interop/NativeAbi.cs,cb88dd3e070c9c36378d4998592dfe831a3e74d850b35835d0399acbf68e3f50,2862,48,com.motu.runtime,implementation,0,0,0,Native entry point static constructors and Rust exported scalar ABI methods.,C ABI version 1; checked representative sizes and mixed-padding offsets before records cross FFI. macOS relocatable install ID.,ABI metadata owns no exported allocations; array validators borrow pointers.,See measurement/evidence; no unmeasured speed claim.,reviewed,harden boundary,NativeBinaryMatchesManagedLayouts; Rust ABI test; dylib symbols and player load.
packages/com.motu.runtime/Runtime/Interop/NativeAbi.cs.meta,ac26c69779c51427b8152a32a86fbfe721d82f5f4722cff68e93e5e7a10cb8af,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Interop/NativeExportValidation.cs,c05dc18d65ed9f399fe90ca8847f94e22125d55614c20de6fc02b6c5dc3c46fe,487,18,com.motu.runtime,implementation,0,0,0,Native entry point static constructors and Rust exported scalar ABI methods.,C ABI version 1; checked representative sizes and mixed-padding offsets before records cross FFI. macOS relocatable install ID.,ABI metadata owns no exported allocations; array validators borrow pointers.,See measurement/evidence; no unmeasured speed claim.,reviewed,harden boundary,NativeBinaryMatchesManagedLayouts; Rust ABI test; dylib symbols and player load.
packages/com.motu.runtime/Runtime/Interop/NativeExportValidation.cs.meta,0102701f978bda67cd9b840a664f6e5ce0d4054738033b36c72f7daa91dff0c9,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Interop/NativeIslandHandle.cs,8eb2ff6f7957eb354cdd381bf329c781b8964b1a5be0a747bf95bda953573e47,2485,83,com.motu.runtime,implementation,0,0,0,IslandGenerator.PrepareStreamingAt -> TerrainTileStreamer; runtime installer supplies owned native island.,"Reference-counted owner, thread-safe lease acquisition and idempotent disposal.",Background exports hold a native lease; unload cancels without waiting; Unity objects stay on the main thread.,"One export globally, cooperative upload budget; atomic mesh/collider calls remain.",reviewed,streaming responsiveness,STREAMING_FREEZES.md; streaming-freezes/unity-tests.xml; streaming-freezes/consumer-tests.xml
packages/com.motu.runtime/Runtime/Interop/NativeIslandHandle.cs.meta,ebafda1caca9caccc1f2b6d332d14e4d247abab767da600b42affa5961f75145,59,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Interop/TerrainPreparation.cs,173c441bab03051f61b0beb9b9cd7d0b3f0d7a6d691c3f83308d5e9cb0e9cbe9,6055,131,com.motu.runtime,implementation,0,3,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Interop/TerrainPreparation.cs.meta,939e0df95ccef5cf504aa42d5df80ac7b3e76064a8d1d653368993dbf49e8ac6,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Interop/VegetationPreparation.cs,0310c2fdeee342d77a19e05112ac29ecc583d9cfe9383137cc735b1678ddef08,17682,398,com.motu.runtime,implementation,0,3,0,Preparation -> TerrainTileStreamer -> ForestTileStreamer -> ForestGridWorker; benchmark and test entry points.,"Forest eager detail removal, bounded region arguments and export cleanup reviewed; reed/fern and all validation helpers remain partial.",Whole native forest remains resident; managed detail arrays transfer once; pending and installed Unity details are owned by the streamer.,"FOREST_STREAMING.md records summed whole-island payload and maximum temporary region, with mesh upload and snapshot-load limits.",partial,bounded forest detail residency,FOREST_STREAMING.md; forest-streaming/large-island.json; forest_streaming in validation.json.
packages/com.motu.runtime/Runtime/Interop/VegetationPreparation.cs.meta,cecbbbb490341835469d705ac4686d12efc3d354594f92a5fb2603ea4b1aaac5,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Interop/WaterPreparation.cs,196ce9b61886ff1c0f92e68fb6464c4d2f8d0fe30439bbc4d4457d1af881d7dc,7868,196,com.motu.runtime,implementation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Interop/WaterPreparation.cs.meta,437462a3cd816ff2efab9ba2918efd4331a952cb70bf0e063dc8a14cca647694,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Islands.meta,654b4185235505bfcd052349987ed29320e3bd2cbeb73c47a0a6f80906652441,169,8,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Islands/CoherentIslandFactory.cs,bd30fb8424c7f9b1199e0de4fab80413c61e192a7486e2000ef118ca29c5d363,7449,183,com.motu.runtime,implementation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Islands/CoherentIslandFactory.cs.meta,1ac8f9f608e9c08d96f7d8bc4352d95c6327a1b441dcdaa8689b3c6b9f689ee5,59,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Islands/GridIslandGenerationRequestFactory.cs,ba47e8ca01107d7b23e2e233b353b0af206dc186116f7c8836a2f74970f61ba1,7328,199,com.motu.runtime,implementation,0,2,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Islands/GridIslandGenerationRequestFactory.cs.meta,a674edf97c8d6518ece88e2a099c563801c3abd49f956d4a4a547ca2970ea49f,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Islands/IIslandGenerationRequestFactory.cs,2f1dc6012a2e65482cf06bbdf1c73eefea6ef488c90c5334b1668e03617adb71,737,19,com.motu.runtime,implementation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Islands/IIslandGenerationRequestFactory.cs.meta,15eda24313e0f9de47749a04848e1c87daab1ce6ebd0f4a2580eb6e54805d386,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Islands/IIslandNavigation.cs,f46c08b3904c8025e94aff1ac2cf6141740b6c947122801061fd66407ab84988,391,14,com.motu.runtime,implementation,0,0,0,Navigation registers at editor/runtime initialization; core invokes extension only when present.,Whole LOD0 source preserved; 0.5 m default radius; terrain readiness distinct from nav readiness.,Runtime owns extension; extension retains upload sources through asynchronous bake completion.,See measurement/evidence; no unmeasured speed claim.,reviewed,optional navigation boundary,IslandNavigationTests; core assembly dependency check; clean core-only consumer.
packages/com.motu.runtime/Runtime/Islands/IIslandNavigation.cs.meta,159abd78f29007dbd07ef9f69c230d11c455613636b5c7b9fdec7bb5418ff78f,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Islands/IslandDescriptor.cs,05fdc38b0192cd82e200a5759a9bd4f766ba8bd255fb00aca605607e05ca5177,3016,78,com.motu.runtime,implementation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Islands/IslandDescriptor.cs.meta,9a78cbc1869f3edeb97bd53fae3bc85998d82a894a0367e358ae10600fe58d54,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Islands/IslandGenerationLifecycle.cs,01e5cc914e7f568e5cc7065fd72da7825745f635b6befe43765717e2e756e6ce,1892,69,com.motu.runtime,implementation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Islands/IslandGenerationLifecycle.cs.meta,db0d719a07f38c9e9206bbc64dcbb347924ba9e58e4c847891a69c0942a6c956,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Islands/IslandGenerationProfile.cs,a614122d861c85a7865416b8045ab70ebd3a64a295570e5c4b1a1dad47df0d59,2074,52,com.motu.runtime,implementation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Islands/IslandGenerationProfile.cs.meta,1cae025febe6451356c0f0882714c1d8d0d7da863b8ab142bc6aab9ab6ae36b6,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Islands/IslandGenerationRequest.cs,8fc927a8ec92999deae438c6efd800a1e8b7145b71cc584295c7e22e1b51967a,6922,178,com.motu.runtime,implementation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Islands/IslandGenerationRequest.cs.meta,efc58939fcf320a1d0b2b33dc63a881f2c0594f83f0c11f539598eaee538e127,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Islands/IslandGenerationRequestFactoryBase.cs,c966abda0a486abbee3460a4466002a002cbaa15eecf50bf63000f140ccc6102,7301,181,com.motu.runtime,implementation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Islands/IslandGenerationRequestFactoryBase.cs.meta,de5b44271a530fec333c9198c5237c24a7292e0383cb2d57f4d4102124ce9122,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Islands/IslandGenerationStatus.cs,e22a283a8177f42602a64f357d6e0e97b419f9d4c4394ad893c54b38d75189f4,1604,43,com.motu.runtime,implementation,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Islands/IslandGenerationStatus.cs.meta,b9c25be7420455d0a47512cc58c9949a40979f69d22411a0064bb33e82aa101f,60,2,com.motu.runtime,asset/metadata,0,0,0,,,,,pending,investigate,
packages/com.motu.runtime/Runtime/Islands/IslandGenerationWorker.cs,01538da7ab3d8b629b3c57c6b590c1df2eba0c2360c1e60bae47a55e779ceedd,950,24,com.motu.runtime,implementation,0,0,0,Generator worker and preparation pipeline; native and material cache reads/writes.,One native preparation at a time; cancellation waits for active native call. Cache settings snapshotted; only completed owned names evicted.,Semaphore released in finally; file streams disposed; cache misses fall back to generation.,See measurement/evidence; no unmeasured speed claim.,reviewed,bound preparation and harden cache,RuntimeContractsTests; HostIntegrationTests cache and lifecycle checks.
